year,group/commodity,production
2012,other kharif pulses,119163
2012,paddy,3981629
2012,cotton(lint),19773341
2012,horse-gram,183753
2012,peas & beans (pulses),672706
2012,sannhamp,14893
2012,masoor,1018906
2012,arecanut,2007355
2012,pineapple,307230
2012,other cereals & millets,42032
2012,tobacco,707282
2012,mango,2406212
2012,dry chillies,776109
2012,tapioca,2787195
2012,banana,4141959
2012,coconut,7494438726
2012,onion,3275009
2012,guar seed,448864
2012,pome granet,19843
2012,castor seed,1566852.53
2012,moth,5630
2012,other oilseeds,1112
2012,jack fruit,10206
2012,small millets,294334
2012,sesamum,699288.5
2012,safflower,90517
2012,sunflower,453931
2012,lemon,177221
2012,niger seed,65306
2012,linseed,115059
2012,blackgram,4954
2012,ragi,1538516.4
2012,moong(green gram),743745.7
2012,khesari,319236
2012,papaya,939491
2012,pump kin,10206
2012,black pepper,128544
2012,other  rabi pulses,85051
2012,cashewnut,138809
2012,soyabean,13517855
2012,cabbage,29767
2013,bajra,10.1
2013,cereals,240.2
2013,coffee,0.3
2013,cotton,35.2
2013,foodgrains,257.4
2013,gram,7.6
2013,groundnut,6.9
2013,jowar,6
2013,jute,10.9
2013,jute and mesta,11.6
2013,kharif,11
2013,maize,21.6
2013,mesta,0.7
2013,oilseeds,30
2013,plantation crops,0.3
2013,potato,46.6
2013,pulses,17.2
2013,rabi,127.5
2013,rapeseed and mustard,6.8
2013,rice,104.3
2013,rubber,0.8
2013,sugarcane,357.7
2013,tea,1
2013,tur,2.7
2013,wheat,93.9
2013,turmeric,634554.7
2013,cowpea(lobia),59347
2013,sweet potato,402989
2013,coriander,115298
2013,garlic,658224.1
2013,arhar/tur,2756819
2013,rapeseed &mustard,2263905.7
2013,jobster,1180
2013,dry ginger,708261
2013,orange,188781
2013,ginger,185586.7
2013,colocosia,49840
2013,tomato,889385
2013,sapota,85585
2013,grapes,6170
2013,barley,700352.3
2013,oilseeds total,31635
2013,rajmash kholar,18590
2013,brinjal,153224
2013,drum stick,15757
2013,ricebean (nagadal),5230
2013,cardamom,18069
2013,urad,1444203.1
2013,other kharif pulses,133763
2013,paddy,5230946
2013,cotton(lint),20315317
2013,horse-gram,215187.2
2013,peas & beans (pulses),639289.3
2013,sannhamp,19184
2013,masoor,926025
2013,arecanut,2622235
2013,pineapple,293496
2013,tobacco,577090
2013,mango,2488087
2013,dry chillies,1181768
2013,tapioca,5281102
2013,banana,8955787
2013,coconut,12219190893
2013,onion,4097391.4
2013,guar seed,32381
2013,pome granet,26306
2013,castor seed,179516
2013,moth,753
2013,other oilseeds,1309777
2013,small millets,366252
2013,sesamum,473542.7
2013,safflower,126776
2013,sunflower,453012
2013,lemon,190739
2013,niger seed,68666
2013,linseed,98903.9
2013,bean,3080
2013,blackgram,6442
2013,lentil,1680
2013,ragi,2025938.88
2013,moong(green gram),990336.6
2013,khesari,308818
2013,papaya,604168
2013,pump kin,10206
2013,other vegetables,79920
2013,black pepper,108184
2013,other fresh fruits,41039
2013,perilla,1410
2013,other  rabi pulses,82702.8
2013,cashewnut,239362
2013,soyabean,9828734
2013,cabbage,24706
2014,bajra,10.1
2014,cereals,240.2
2014,coffee,0.3
2014,cotton,35.2
2014,foodgrains,257.4
2014,gram,7.6
2014,groundnut,6.9
2014,jowar,6
2014,jute,10.9
2014,jute and mesta,11.6
2014,kharif,11
2014,maize,21.6
2014,mesta,0.7
2014,oilseeds,30
2014,plantation crops,0.3
2014,potato,46.6
2014,pulses,17.2
2014,rabi,127.5
2014,rapeseed and mustard,6.8
2014,rice,104.3
2014,rubber,0.8
2014,sugarcane,357.7
2014,tea,1
2014,tur,2.7
2014,wheat,93.9
2014,turmeric,485938.4
2014,cowpea(lobia),66118
2014,sweet potato,356373
2014,coriander,28803
2014,garlic,206708
2014,arhar/tur,1293422
2014,rapeseed &mustard,1375465.7
2014,dry ginger,1048689.9
2014,orange,202378
2014,ginger,239227
2014,tomato,830864
2014,sapota,73497
2014,grapes,7956
2014,pulses total,109090
2014,barley,372621.5
2014,oilseeds total,103450
2014,brinjal,212855
2014,drum stick,334
2014,cardamom,18158
2014,urad,826624.8
2014,other kharif pulses,118630.6
2014,paddy,5222645
2014,cotton(lint),13581633
2014,horse-gram,154019.3
2014,peas & beans (pulses),425942.7
2014,sannhamp,7192.1
2014,masoor,482702.1
2014,arecanut,2335987
2014,pineapple,288037
2014,total foodgrain,3225930
2014,other cereals & millets,1330.1
2014,tobacco,615020.4
2014,mango,1993708
2014,dry chillies,1153065.3
2014,tapioca,3062191
2014,banana,1754578
2014,coconut,8067815194
2014,onion,2325827
2014,guar seed,22877
2014,pome granet,20185
2014,castor seed,75588
2014,moth,30
2014,other oilseeds,1400102
2014,small millets,187120
2014,sesamum,389822.31
2014,safflower,58769
2014,sunflower,343319
2014,lemon,173034
2014,niger seed,32628
2014,linseed,60176
2014,bean,3160
2014,blackgram,4285
2014,lentil,9082
2014,ragi,1666522.2
2014,moong(green gram),655017.8
2014,khesari,399708
2014,papaya,577851
2014,pump kin,10206
2014,other vegetables,82001
2014,black pepper,239403
2014,other fresh fruits,48604
2014,other  rabi pulses,80241
2014,cashewnut,162723
2014,soyabean,2416464.4
2014,cabbage,18375
2015,bajra,10.1
2015,cereals,240.2
2015,coffee,0.3
2015,cotton,35.2
2015,foodgrains,257.4
2015,gram,7.6
2015,groundnut,6.9
2015,jowar,6
2015,jute,10.9
2015,jute and mesta,11.6
2015,kharif,11
2015,maize,21.6
2015,mesta,0.7
2015,oilseeds,30
2015,plantation crops,0.3
2015,potato,46.6
2015,pulses,17.2
2015,rabi,127.5
2015,rapeseed and mustard,6.8
2015,rice,104.3
2015,rubber,0.8
2015,sugarcane,357.7
2015,tea,1
2015,tur,2.7
2015,wheat,93.9
2015,rapeseed &mustard,4616.6
2015,barley,472
2015,urad,27063.1
2015,other kharif pulses,2698
2015,horse-gram,9442.7
2015,small millets,2911
2015,sesamum,4139.6
2015,ragi,28326
2015,moong(green gram),85222.5
2015,soyabean,3190
2016,bajra,10.1
2016,cereals,240.2
2016,coffee,0.3
2016,cotton,35.2
2016,foodgrains,257.4
2016,gram,7.6
2016,groundnut,6.9
2016,jowar,6
2016,jute,10.9
2016,jute and mesta,11.6
2016,kharif,11
2016,maize,21.6
2016,mesta,0.7
2016,oilseeds,30
2016,plantation crops,0.3
2016,potato,46.6
2016,pulses,17.2
2016,rabi,127.5
2016,rapeseed and mustard,6.8
2016,rice,104.3
2016,rubber,0.8
2016,sugarcane,357.7
2016,tea,1
2016,tur,2.7
2016,wheat,93.9
2016,rapeseed &mustard,4359.16
2016,barley,455.52
2016,urad,45083.18
2016,other kharif pulses,2680.96
2016,horse-gram,12086.25
2016,small millets,2929.65
2016,sesamum,5365.64
2016,ragi,24479.66
2016,moong(green gram),101955.55
2016,soyabean,3176.07
2017,bajra,10.1
2017,cereals,240.2
2017,coffee,0.3
2017,cotton,35.2
2017,foodgrains,257.4
2017,gram,7.6
2017,groundnut,6.9
2017,jowar,6
2017,jute,10.9
2017,jute and mesta,11.6
2017,kharif,11
2017,maize,21.6
2017,mesta,0.7
2017,oilseeds,30
2017,plantation crops,0.3
2017,potato,46.6
2017,pulses,17.2
2017,rabi,127.5
2017,rapeseed and mustard,6.8
2017,rice,104.3
2017,rubber,0.8
2017,sugarcane,357.7
2017,tea,1
2017,tur,2.7
2017,wheat,93.9
2017,rapeseed &mustard,4182.37
2017,barley,440.35
2017,urad,158305.31
2017,other kharif pulses,2674.31
2017,horse-gram,22244.94
2017,small millets,2948.67
2017,sesamum,15665.24
2017,ragi,31348.01
2017,moong(green gram),328137.52
2017,soyabean,3179.26
2018,bajra,10.1
2018,cereals,240.2
2018,coffee,0.3
2018,cotton,35.2
2018,foodgrains,257.4
2018,gram,7.6
2018,groundnut,6.9
2018,jowar,6
2018,jute,10.9
2018,jute and mesta,11.6
2018,kharif,11
2018,maize,21.6
2018,mesta,0.7
2018,oilseeds,30
2018,plantation crops,0.3
2018,potato,46.6
2018,pulses,17.2
2018,rabi,127.5
2018,rapeseed and mustard,6.8
2018,rice,104.3
2018,rubber,0.8
2018,sugarcane,357.7
2018,tea,1
2018,tur,2.7
2018,wheat,93.9
2018,rapeseed &mustard,4107.97
2018,barley,426.25
2018,urad,776022.87
2018,other kharif pulses,2678.29
2018,horse-gram,72794.45
2018,small millets,2968.07
2018,sesamum,67011.95
2018,ragi,40540.22
2018,moong(green gram),1487507.29
2018,soyabean,3197.68
2019,bajra,10.1
2019,cereals,240.2
2019,coffee,0.3
2019,cotton,35.2
2019,foodgrains,257.4
2019,gram,7.6
2019,groundnut,6.9
2019,jowar,6
2019,jute,10.9
2019,jute and mesta,11.6
2019,kharif,11
2019,maize,21.6
2019,mesta,0.7
2019,oilseeds,30
2019,plantation crops,0.3
2019,potato,46.6
2019,pulses,17.2
2019,rabi,127.5
2019,rapeseed and mustard,6.8
2019,rice,104.3
2019,rubber,0.8
2019,sugarcane,357.7
2019,tea,1
2019,tur,2.7
2019,wheat,93.9
2019,rapeseed &mustard,4189.02
2019,barley,413.03
2019,urad,4540247.18
2019,other kharif pulses,2693.25
2019,horse-gram,369425.18
2019,small millets,2987.84
2019,sesamum,354072.01
2019,ragi,52823.82
2019,moong(green gram),7532681.03
2019,soyabean,3229.84
2020,bajra,10.1
2020,cereals,240.2
2020,coffee,0.3
2020,cotton,35.2
2020,foodgrains,257.4
2020,gram,7.6
2020,groundnut,6.9
2020,jowar,6
2020,jute,10.9
2020,jute and mesta,11.6
2020,kharif,11
2020,maize,21.6
2020,mesta,0.7
2020,oilseeds,30
2020,plantation crops,0.3
2020,potato,46.6
2020,pulses,17.2
2020,rabi,127.5
2020,rapeseed and mustard,6.8
2020,rice,104.3
2020,rubber,0.8
2020,sugarcane,357.7
2020,tea,1
2020,tur,2.7
2020,wheat,93.9
2020,rapeseed &mustard,4539.75
2020,barley,400.56
2020,urad,28818949.77
2020,other kharif pulses,2719.7
2020,horse-gram,2234431.75
2020,small millets,3007.99
2020,sesamum,2063808.95
2020,ragi,69240.64
2020,moong(green gram),39259368.59
2020,soyabean,3274.5
2021,bajra,10.1
2021,cereals,240.2
2021,coffee,0.3
2021,cotton,35.2
2021,foodgrains,257.4
2021,gram,7.6
2021,groundnut,6.9
2021,jowar,6
2021,jute,10.9
2021,jute and mesta,11.6
2021,kharif,11
2021,maize,21.6
2021,mesta,0.7
2021,oilseeds,30
2021,plantation crops,0.3
2021,potato,46.6
2021,pulses,17.2
2021,rabi,127.5
2021,rapeseed and mustard,6.8
2021,rice,104.3
2021,rubber,0.8
2021,sugarcane,357.7
2021,tea,1
2021,tur,2.7
2021,wheat,93.9
2021,rapeseed &mustard,5397.14
2021,barley,388.72
2021,urad,190128472.4
2021,other kharif pulses,2758.27
2021,horse-gram,14253917.32
2021,small millets,3028.52
2021,sesamum,12600101.56
2021,ragi,91201.04
2021,moong(green gram),206214280.9
2021,soyabean,3330.71
2022,bajra,10.1
2022,cereals,240.2
2022,coffee,0.3
2022,cotton,35.2
2022,foodgrains,257.4
2022,gram,7.6
2022,groundnut,6.9
2022,jowar,6
2022,jute,10.9
2022,jute and mesta,11.6
2022,kharif,11
2022,maize,21.6
2022,mesta,0.7
2022,oilseeds,30
2022,plantation crops,0.3
2022,potato,46.6
2022,pulses,17.2
2022,rabi,127.5
2022,rapeseed and mustard,6.8
2022,rice,104.3
2022,rubber,0.8
2022,sugarcane,357.7
2022,tea,1
2022,tur,2.7
2022,wheat,93.9
2022,rapeseed &mustard,7247.62
2022,barley,377.45
2022,urad,1279709609
2022,other kharif pulses,2809.8
2022,horse-gram,92380088.8
2022,small millets,3049.44
2022,sesamum,78732887.93
2022,ragi,120615.77
2022,moong(green gram),1085880242
2022,soyabean,3397.69
2023,bajra,10.1
2023,cereals,240.2
2023,coffee,0.3
2023,cotton,35.2
2023,foodgrains,257.4
2023,gram,7.6
2023,groundnut,6.9
2023,jowar,6
2023,jute,10.9
2023,jute and mesta,11.6
2023,kharif,11
2023,maize,21.6
2023,mesta,0.7
2023,oilseeds,30
2023,plantation crops,0.3
2023,potato,46.6
2023,pulses,17.2
2023,rabi,127.5
2023,rapeseed and mustard,6.8
2023,rice,104.3
2023,rubber,0.8
2023,sugarcane,357.7
2023,tea,1
2023,tur,2.7
2023,wheat,93.9
2023,rapeseed &mustard,11086.99
2023,barley,366.67
2023,urad,8712926166
2023,other kharif pulses,2875.28
2023,horse-gram,601699755.4
2023,small millets,3070.75
2023,sesamum,497979822.2
2023,ragi,160078.42
2023,moong(green gram),5724037639
2023,soyabean,3474.89
2024,bajra,10.1
2024,cereals,240.2
2024,coffee,0.3
2024,cotton,35.2
2024,foodgrains,257.4
2024,gram,7.6
2024,groundnut,6.9
2024,jowar,6
2024,jute,10.9
2024,jute and mesta,11.6
2024,kharif,11
2024,maize,21.6
2024,mesta,0.7
2024,oilseeds,30
2024,plantation crops,0.3
2024,potato,46.6
2024,pulses,17.2
2024,rabi,127.5
2024,rapeseed and mustard,6.8
2024,rice,104.3
2024,rubber,0.8
2024,sugarcane,357.7
2024,tea,1
2024,tur,2.7
2024,wheat,93.9
2024,rapeseed &mustard,18953.7
2024,barley,356.34
2024,urad,59754259123
2024,other kharif pulses,2955.93
2024,horse-gram,3925504920
2024,small millets,3092.46
2024,sesamum,3170311029
2024,ragi,213117.39
2024,moong(green gram),30191309083
2024,soyabean,3561.89
2025,bajra,10.1
2025,cereals,240.2
2025,coffee,0.3
2025,cotton,35.2
2025,foodgrains,257.4
2025,gram,7.6
2025,groundnut,6.9
2025,jowar,6
2025,jute,10.9
2025,jute and mesta,11.6
2025,kharif,11
2025,maize,21.6
2025,mesta,0.7
2025,oilseeds,30
2025,plantation crops,0.3
2025,potato,46.6
2025,pulses,17.2
2025,rabi,127.5
2025,rapeseed and mustard,6.8
2025,rice,104.3
2025,rubber,0.8
2025,sugarcane,357.7
2025,tea,1
2025,tur,2.7
2025,wheat,93.9
2025,rapeseed &mustard,35022.77
2025,barley,346.43
2025,urad,4.12E+11
2025,other kharif pulses,3053.17
2025,horse-gram,25624609658
2025,small millets,3114.56
2025,sesamum,20255462158
2025,ragi,284544.46
2025,moong(green gram),1.59E+11
2025,soyabean,3658.41
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
